"idmutation";"idmutinvar";"idopendata";"idnatmut";"codservch";"refdoc";"datemut";"anneemut";"moismut";"coddep";"libnatmut";"vefa";"valeurfonc";"nbdispo";"nblot";"nbcomm";"l_codinsee";"nbsection";"l_section";"nbpar";"l_idpar";"nbparmut";"l_idparmut";"nbsuf";"sterr";"nbvolmut";"nblocmut";"l_idlocmut";"nblocmai";"nblocapt";"nblocdep";"nblocact";"nbapt1pp";"nbapt2pp";"nbapt3pp";"nbapt4pp";"nbapt5pp";"nbmai1pp";"nbmai2pp";"nbmai3pp";"nbmai4pp";"nbmai5pp";"sbati";"sbatmai";"sbatapt";"sbatact";"sapt1pp";"sapt2pp";"sapt3pp";"sapt4pp";"sapt5pp";"smai1pp";"smai2pp";"smai3pp";"smai4pp";"smai5pp";"codtypbien";"libtypbien"
2895316;"f6ea82cd2a1f9b9fd91af7fc831a62a2";"f6ea82cd2a1f9b9fd91af7fc831a62a2";1;;;"2019-04-24";2019;4;44;"Vente";"False";321000;1;0;1;"['44204']";1;"['AV']";9;"['44204000AV0181', '44204000AV0182', '44204000AV0183', '44204000AV0186', '44204000AV0273', '44204000AV0274', '44204000AV0275', '44204000AV0276', '44204000AV0277']";9;"['44204000AV0181', '44204000AV0182', '44204000AV0183', '44204000AV0186', '44204000AV0273', '44204000AV0274', '44204000AV0275', '44204000AV0276', '44204000AV0277']";9;1913;0;1;"['442040003467553_0']";0;0;0;1;0;0;0;0;0;0;0;0;0;0;696;0;0;696;0;0;0;0;0;0;0;0;0;0;14;"ACTIVITE"
2895335;"296d567b410fdfb66a208d8e224996b5";"296d567b410fdfb66a208d8e224996b5";1;;;"2019-01-23";2019;1;44;"Vente";"False";9000;1;0;1;"['44204']";1;"['AX']";1;"['44204000AX0049']";1;"['44204000AX0049']";1;730;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;"TERRAIN D'AGREMENT"
2895386;"009b74a159422253f54407703b6b8748";"009b74a159422253f54407703b6b8748";1;;;"2019-06-17";2019;6;44;"Vente";"False";285000;1;0;1;"['44204']";1;"['AM']";7;"['44204000AM0024', '44204000AM0051', '44204000AM0060', '44204000AM0062', '44204000AM0064', '44204000AM0117', '44204000AM0120']";7;"['44204000AM0024', '44204000AM0051', '44204000AM0060', '44204000AM0062', '44204000AM0064', '44204000AM0117', '44204000AM0120']";7;4114;0;1;"['442040003468659_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;80;80;0;0;0;0;0;0;0;0;0;0;80;0;111;"UNE MAISON"
2895658;"94ed5c56860ff789dbc98de39c9cf702";"94ed5c56860ff789dbc98de39c9cf702";1;;;"2019-12-19";2019;12;44;"Vente";"False";65000;1;1;1;"['44204']";1;"['BB']";1;"['44204000BB0350']";0;"None";0;0;0;1;"['442040003475927_0']";0;1;0;0;1;0;0;0;0;0;0;0;0;0;24;0;24;0;24;0;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2895826;"7cee98debf1530a1a8395965379c12d0";"7cee98debf1530a1a8395965379c12d0";1;;;"2019-06-18";2019;6;44;"Vente";"False";110000;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0194']";0;"None";0;0;0;2;"['442040003469365_0', '442040003469366_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;46;0;46;0;0;46;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2895830;"35302ece8e5d6b9a9adc2ad656382b4c";"35302ece8e5d6b9a9adc2ad656382b4c";2;;;"2019-12-27";2019;12;44;"Vente en l'état futur d'achèvement";"True";208000;1;2;1;"['44204']";1;"['AY']";1;"['44204000AY0125']";0;"None";0;0;0;2;"['442040003475394_0', '442040003475395_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;58;0;58;0;0;0;58;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2895927;"4bf789498377d02390c6b811c5f260d2";"4bf789498377d02390c6b811c5f260d2";1;;;"2019-09-06";2019;9;44;"Vente";"False";120000;1;0;1;"['44204']";1;"['BD']";1;"['44204000BD0227']";1;"['44204000BD0227']";1;784;0;1;"['442040003472258_0']";1;0;0;0;0;0;0;0;0;1;0;0;0;0;45;45;0;0;0;0;0;0;0;45;0;0;0;0;111;"UNE MAISON"
2896330;"da301c336fce2a33b8b605a343d91d58";"da301c336fce2a33b8b605a343d91d58";1;;;"2019-08-09";2019;8;44;"Vente";"False";265000;1;0;1;"['44204']";1;"['AX']";3;"['44204000AX0059', '44204000AX0135', '44204000AX0136']";3;"['44204000AX0059', '44204000AX0135', '44204000AX0136']";3;700;0;1;"['442040003471668_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;115;115;0;0;0;0;0;0;0;0;0;0;0;115;111;"UNE MAISON"
2896432;"ae353c47167863af57967728d48f07a9";"ae353c47167863af57967728d48f07a9";2;;;"2019-08-06";2019;8;44;"Vente en l'état futur d'achèvement";"True";165900;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0233']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
2896724;"bb3a0a38ea48f3e464850fc4c7c5dec2";"bb3a0a38ea48f3e464850fc4c7c5dec2";1;;;"2019-10-04";2019;10;44;"Vente";"False";118000;1;3;1;"['44204']";1;"['AV']";1;"['44204000AV0077']";0;"None";0;0;0;3;"['442040003473227_0', '442040003473228_0', '442040003473229_0']";0;2;1;0;0;2;0;0;0;0;0;0;0;0;96;0;96;0;0;96;0;0;0;0;0;0;0;0;122;"DEUX APPARTEMENTS"
2897087;"28cdf23e9397764457ad785cb912389a";"28cdf23e9397764457ad785cb912389a";1;;;"2019-11-27";2019;11;44;"Vente";"False";325000;1;0;1;"['44204']";1;"['AI']";1;"['44204000AI0506']";1;"['44204000AI0506']";1;289;0;1;"['442040003474712_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;116;116;0;0;0;0;0;0;0;0;0;0;0;116;111;"UNE MAISON"
2897226;"fe2c995f0aed2ff0f6683300e9984905";"fe2c995f0aed2ff0f6683300e9984905";1;;;"2019-02-01";2019;2;44;"Vente";"False";154173.67;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0280']";0;"None";0;0;0;2;"['442040003465364_0', '442040003465365_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;64;0;64;0;0;0;64;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2897371;"db866ecb1820846a0b38d00e30daa38d";"db866ecb1820846a0b38d00e30daa38d";1;;;"2019-12-03";2019;12;44;"Vente";"False";307000;1;0;1;"['44204']";1;"['AN']";3;"['44204000AN0577', '44204000AN0579', '44204000AN0582']";3;"['44204000AN0577', '44204000AN0579', '44204000AN0582']";3;392;0;1;"['442040003475251_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;79;79;0;0;0;0;0;0;0;0;0;0;79;0;111;"UNE MAISON"
2897712;"073fa0dafc203090a0d37b6cada5efd9";"073fa0dafc203090a0d37b6cada5efd9";1;;;"2019-02-13";2019;2;44;"Vente";"False";168800;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0194']";0;"None";0;0;0;2;"['442040003465788_0', '442040003465789_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;64;0;64;0;0;0;64;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2898382;"78c800d5eac6879dd3bc4f761fae6c75";"78c800d5eac6879dd3bc4f761fae6c75";1;;;"2019-10-21";2019;10;44;"Vente";"False";340000;1;0;1;"['44204']";1;"['AD']";1;"['44204000AD0265']";1;"['44204000AD0265']";1;435;0;1;"['442040003473682_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;112;112;0;0;0;0;0;0;0;0;0;0;0;112;111;"UNE MAISON"
2898545;"d7310ac323cb0eba7c46d2d151f2bd86";"d7310ac323cb0eba7c46d2d151f2bd86";1;;;"2019-06-26";2019;6;44;"Vente";"False";270000;1;0;1;"['44204']";1;"['AY']";5;"['44204000AY0275', '44204000AY0280', '44204000AY0380', '44204000AY0383', '44204000AY0384']";5;"['44204000AY0275', '44204000AY0280', '44204000AY0380', '44204000AY0383', '44204000AY0384']";5;1713;0;1;"['442040003469375_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;126;126;0;0;0;0;0;0;0;0;0;0;126;0;111;"UNE MAISON"
2898549;"6722d1d0ba7e3afa50c089dfec6203e3";"6722d1d0ba7e3afa50c089dfec6203e3";1;;;"2019-01-29";2019;1;44;"Vente";"False";100000;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0194']";0;"None";0;0;0;2;"['442040003465326_0', '442040003465327_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;53;0;53;0;0;53;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2898977;"96e5c5d15d6debec789c82725a114459";"96e5c5d15d6debec789c82725a114459";1;;;"2019-12-13";2019;12;44;"Vente";"False";350000;1;0;1;"['44204']";1;"['AZ']";1;"['44204000AZ0071']";1;"['44204000AZ0071']";1;563;0;1;"['442040003475132_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;218;218;0;0;0;0;0;0;0;0;0;0;0;218;111;"UNE MAISON"
2899151;"4a73c8a28012832ca9f837d1e169b78d";"4a73c8a28012832ca9f837d1e169b78d";1;;;"2019-12-19";2019;12;44;"Vente";"False";525000;1;0;1;"['44204']";1;"['AC']";1;"['44204000AC0085']";1;"['44204000AC0085']";1;2984;0;2;"['442040003475242_0', '442040003475243_0']";0;0;0;2;0;0;0;0;0;0;0;0;0;0;943;0;0;943;0;0;0;0;0;0;0;0;0;0;14;"ACTIVITE"
2899384;"56680e6d7875ce8fbba3b117d0fafd44";"56680e6d7875ce8fbba3b117d0fafd44";2;;;"2019-02-28";2019;2;44;"Vente en l'état futur d'achèvement";"True";97855.4;1;3;1;"['44204']";1;"['AY']";1;"['44204000AY0133']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
2899902;"75b7bfa74ddcf4bac512f5694a938d74";"75b7bfa74ddcf4bac512f5694a938d74";1;;;"2019-07-11";2019;7;44;"Vente";"False";100000;1;0;1;"['44204']";1;"['AE']";1;"['44204000AE0154']";1;"['44204000AE0154']";1;299;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
2899917;"cb89772f3c569cc1ae816bd4cbfe0e5f";"cb89772f3c569cc1ae816bd4cbfe0e5f";1;;;"2019-02-08";2019;2;44;"Vente";"False";117000;1;0;1;"['44204']";1;"['AA']";1;"['44204000AA0213']";1;"['44204000AA0213']";1;321;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;"TERRAIN D'AGREMENT"
2899949;"fb11ce9dde44680fcbaa2d3b1fd179be";"fb11ce9dde44680fcbaa2d3b1fd179be";1;;;"2019-08-29";2019;8;44;"Vente";"False";150000;1;0;1;"['44204']";1;"['AC']";2;"['44204000AC0239', '44204000AC0259']";2;"['44204000AC0239', '44204000AC0259']";2;900;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;"TERRAIN ARTIFICIALISE MIXTE"
2899987;"d42a90eea283ee24f6e05ef2b6b303c0";"d42a90eea283ee24f6e05ef2b6b303c0";1;;;"2019-12-19";2019;12;44;"Vente";"False";96117.7;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0274']";0;"None";0;0;0;2;"['442040003475408_0', '442040003475409_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;38;0;38;0;0;38;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2900327;"05be1d7e1378f350524f7bc018fe9722";"05be1d7e1378f350524f7bc018fe9722";1;;;"2019-04-12";2019;4;44;"Vente";"False";380000;1;0;1;"['44204']";1;"['AS']";1;"['44204000AS0062']";1;"['44204000AS0062']";3;4331;0;1;"['442040003466945_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;140;140;0;0;0;0;0;0;0;0;0;0;0;140;111;"UNE MAISON"
2900432;"445a880ceb8f4828b59a3ae94b741f02";"445a880ceb8f4828b59a3ae94b741f02";2;;;"2019-05-06";2019;5;44;"Vente en l'état futur d'achèvement";"True";167900;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0233']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
2900481;"b12059cd88f21f3775500f2d049a7fbc";"b12059cd88f21f3775500f2d049a7fbc";1;;;"2019-08-19";2019;8;44;"Vente";"False";402000;1;0;1;"['44204']";1;"['AA']";2;"['44204000AA0046', '44204000AA0053']";2;"['44204000AA0046', '44204000AA0053']";3;1254;0;1;"['442040003472521_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;139;139;0;0;0;0;0;0;0;0;0;0;0;139;111;"UNE MAISON"
2900501;"270152122aa3918fc93d639ef4a6f81e";"270152122aa3918fc93d639ef4a6f81e";1;;;"2019-07-26";2019;7;44;"Vente";"False";285000;1;0;1;"['44204']";1;"['AP']";3;"['44204000AP0327', '44204000AP0328', '44204000AP0330']";3;"['44204000AP0327', '44204000AP0328', '44204000AP0330']";3;1173;0;1;"['442040003471242_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;88;88;0;0;0;0;0;0;0;0;0;0;88;0;111;"UNE MAISON"
2900534;"28a312388d315cc9dd0f6e9a805caaa1";"28a312388d315cc9dd0f6e9a805caaa1";1;;;"2019-03-12";2019;3;44;"Vente";"False";340000;1;0;1;"['44204']";1;"['AB']";1;"['44204000AB0029']";1;"['44204000AB0029']";2;2026;0;1;"['442040003466364_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;127;127;0;0;0;0;0;0;0;0;0;0;0;127;111;"UNE MAISON"
2900672;"36195f01be8f3bc7452ff571648064fe";"36195f01be8f3bc7452ff571648064fe";6;;;"2019-12-19";2019;12;44;"Echange";"False";400;2;0;1;"['44204']";1;"['BB']";2;"['44204000BB0494', '44204000BB0496']";2;"['44204000BB0494', '44204000BB0496']";2;29;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;"TERRAIN NON BATIS INDETERMINE"
2900902;"75003ddc651e21c9a81f56033ecc15fb";"75003ddc651e21c9a81f56033ecc15fb";1;;;"2019-06-28";2019;6;44;"Vente";"False";88500;1;2;1;"['44204']";1;"['BA']";1;"['44204000BA0103']";0;"None";0;0;0;2;"['442040003469943_0', '442040003469944_0']";0;1;1;0;1;0;0;0;0;0;0;0;0;0;25;0;25;0;25;0;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2901009;"8ac1cad05bda4e09bd926087a6fc15ea";"8ac1cad05bda4e09bd926087a6fc15ea";1;;;"2019-12-04";2019;12;44;"Vente";"False";39000;1;0;1;"['44204']";1;"['AK']";1;"['44204000AK0193']";1;"['44204000AK0193']";1;2600;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;"TERRAIN ARTIFICIALISE MIXTE"
2901236;"834d5d4742192da9597f1835bdf70546";"834d5d4742192da9597f1835bdf70546";1;;;"2019-12-18";2019;12;44;"Vente";"False";310000;1;0;1;"['44204']";1;"['AL']";1;"['44204000AL0737']";1;"['44204000AL0737']";1;557;0;3;"['442040003475296_0', '442040003475297_0', '442040003475298_0']";0;2;1;0;0;1;0;1;0;0;0;0;0;0;161;0;161;0;0;44;0;117;0;0;0;0;0;0;122;"DEUX APPARTEMENTS"
2901378;"fc38cd25d29fe90f6ec64b7fea061021";"fc38cd25d29fe90f6ec64b7fea061021";1;;;"2019-06-25";2019;6;44;"Vente";"False";440000;1;0;1;"['44204']";1;"['BB']";2;"['44204000BB0126', '44204000BB0351']";2;"['44204000BB0126', '44204000BB0351']";2;417;0;7;"['442040003469719_0', '442040003469720_0', '442040003469721_0', '442040003469722_0', '442040003469723_0', '442040003469724_0', '442040003469725_0']";0;0;0;7;0;0;0;0;0;0;0;0;0;0;429;0;0;429;0;0;0;0;0;0;0;0;0;0;14;"ACTIVITE"
2901850;"eaa5b9dbebbeb4ec314fe46755a03ed7";"eaa5b9dbebbeb4ec314fe46755a03ed7";1;;;"2019-01-24";2019;1;44;"Vente";"False";230000;1;1;1;"['44204']";1;"['AX']";2;"['44204000AX0044', '44204000AX0266']";1;"['44204000AX0266']";1;406;0;5;"['442040003464854_0', '442040003464855_0', '442040003464856_0', '442040003464857_0', '442040003464858_0']";1;3;1;0;2;1;0;0;0;0;1;0;0;0;155;45;110;0;65;45;0;0;0;0;45;0;0;0;151;"BATI MIXTE - LOGEMENTS"
2902111;"b4fd0b66ec095026142b30a238e07aa6";"b4fd0b66ec095026142b30a238e07aa6";1;;;"2019-04-26";2019;4;44;"Vente";"False";150501.23;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0281']";0;"None";0;0;0;2;"['442040003467502_0', '442040003467503_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;66;0;66;0;0;0;66;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2902448;"cae6cd1916457514c609a737dfaf6582";"cae6cd1916457514c609a737dfaf6582";2;;;"2019-07-11";2019;7;44;"Vente en l'état futur d'achèvement";"True";958620;1;4;1;"['44204']";1;"['AY']";1;"['44204000AY0133']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
2902703;"42b77d1c0b068e3575dc4d7bdfd948b0";"42b77d1c0b068e3575dc4d7bdfd948b0";1;;;"2019-08-29";2019;8;44;"Vente";"False";250000;1;2;1;"['44204']";1;"['BA']";1;"['44204000BA0428']";0;"None";0;0;0;1;"['442040003473124_0']";0;1;0;0;0;0;0;0;1;0;0;0;0;0;92;0;92;0;0;0;0;0;92;0;0;0;0;0;121;"UN APPARTEMENT"
2902707;"7eb7f88e03cbb356915809c1366611cc";"7eb7f88e03cbb356915809c1366611cc";1;;;"2019-02-28";2019;2;44;"Vente";"False";150804.83;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0275']";0;"None";0;0;0;2;"['442040003465864_0', '442040003465865_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;63;0;63;0;0;0;63;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2902889;"6a09ed5b74c713cc6a3e52b2a6b6d01e";"6a09ed5b74c713cc6a3e52b2a6b6d01e";1;;;"2019-09-06";2019;9;44;"Vente";"False";3488.4;1;0;1;"['44204']";1;"['AO']";1;"['44204000AO0034']";1;"['44204000AO0034']";1;5814;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2313;"TERRAIN DE TYPE TERRE ET PRE"
2903156;"e9f974a8a4228f29732844c2516e6325";"e9f974a8a4228f29732844c2516e6325";1;;;"2019-05-31";2019;5;44;"Vente";"False";149000;1;0;1;"['44204']";1;"['BA']";1;"['44204000BA0523']";1;"['44204000BA0523']";1;285;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;"TERRAIN ARTIFICIALISE MIXTE"
2903393;"632b6470153185ca22a50e75ca445f49";"632b6470153185ca22a50e75ca445f49";1;;;"2019-04-19";2019;4;44;"Vente";"False";279400;1;0;1;"['44204']";1;"['AR']";1;"['44204000AR0067']";1;"['44204000AR0067']";2;1800;0;1;"['442040003467386_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;136;136;0;0;0;0;0;0;0;0;0;0;0;136;111;"UNE MAISON"
2903513;"b8ac07f57e7c55ddf74d5fb6f6218143";"b8ac07f57e7c55ddf74d5fb6f6218143";1;;;"2019-07-25";2019;7;44;"Vente";"False";272660;1;0;1;"['44204']";1;"['AI']";1;"['44204000AI0507']";1;"['44204000AI0507']";1;347;0;1;"['442040003470791_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;91;91;0;0;0;0;0;0;0;0;0;0;0;91;111;"UNE MAISON"
2903516;"9d7b78afa9e6724df89bd188a9739540";"9d7b78afa9e6724df89bd188a9739540";6;;;"2019-03-19";2019;3;44;"Echange";"False";10000;1;0;1;"['44204']";1;"['AD']";1;"['44204000AD0330']";1;"['44204000AD0330']";1;195;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;"TERRAIN D'AGREMENT"
2903648;"85fca9ffb5ffb84a154bc28a030bad80";"85fca9ffb5ffb84a154bc28a030bad80";2;;;"2019-06-24";2019;6;44;"Vente en l'état futur d'achèvement";"True";225000;1;2;1;"['44204']";1;"['AY']";1;"['44204000AY0125']";0;"None";0;0;0;2;"['442040003468862_0', '442040003468863_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;64;0;64;0;0;0;64;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2903901;"b94dc7bb300421805ff1af7427a0da3b";"b94dc7bb300421805ff1af7427a0da3b";1;;;"2019-07-23";2019;7;44;"Vente";"False";108000;1;0;1;"['44204']";1;"['AE']";3;"['44204000AE0144', '44204000AE0147', '44204000AE0151']";3;"['44204000AE0144', '44204000AE0147', '44204000AE0151']";3;399;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
2903956;"62de051d56e6d7f59a96f1a51cbc6f61";"62de051d56e6d7f59a96f1a51cbc6f61";1;;;"2019-05-15";2019;5;44;"Vente";"False";305000;1;0;1;"['44204']";1;"['AO']";1;"['44204000AO0354']";1;"['44204000AO0354']";1;311;0;1;"['442040003468357_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;102;102;0;0;0;0;0;0;0;0;0;0;102;0;111;"UNE MAISON"
2904467;"222efc45a615b09db3626dee3e574157";"222efc45a615b09db3626dee3e574157";1;;;"2019-05-03";2019;5;44;"Vente";"False";257000;1;1;1;"['44204']";1;"['AZ']";1;"['44204000AZ0195']";0;"None";0;0;0;1;"['442040003467728_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;135;135;0;0;0;0;0;0;0;0;0;0;0;135;111;"UNE MAISON"
2904472;"938a696dff16969375e46c334b4e64f0";"938a696dff16969375e46c334b4e64f0";1;;;"2019-08-19";2019;8;44;"Vente";"False";330000;1;0;1;"['44204']";1;"['AW']";2;"['44204000AW0233', '44204000AW0241']";2;"['44204000AW0233', '44204000AW0241']";2;537;0;1;"['442040003471375_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;124;124;0;0;0;0;0;0;0;0;0;0;0;124;111;"UNE MAISON"
2904610;"a3c95204d45718edc945987e3b55c8d0";"a3c95204d45718edc945987e3b55c8d0";1;;;"2019-06-14";2019;6;44;"Vente";"False";83000;1;2;1;"['44204']";1;"['BA']";1;"['44204000BA0442']";0;"None";0;0;0;2;"['442040003469438_0', '442040003469439_0']";0;1;1;0;1;0;0;0;0;0;0;0;0;0;30;0;30;0;30;0;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2904670;"a72cf058d9d3495eade38eb541098f0e";"a72cf058d9d3495eade38eb541098f0e";1;;;"2019-03-01";2019;3;44;"Vente";"False";;1;0;1;"['44204']";1;"['BA']";11;"['44204000BA0463', '44204000BA0464', '44204000BA0469', '44204000BA0470', '44204000BA0472', '44204000BA0476', '44204000BA0479', '44204000BA0484', '44204000BA0493', '44204000BA0504', '44204000BA0510']";11;"['44204000BA0463', '44204000BA0464', '44204000BA0469', '44204000BA0470', '44204000BA0472', '44204000BA0476', '44204000BA0479', '44204000BA0484', '44204000BA0493', '44204000BA0504', '44204000BA0510']";11;4230;0;1;"['442040003465916_0']";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;"ACTIVITE"
2904762;"77487b41f90b89f61557986a1fcd0384";"77487b41f90b89f61557986a1fcd0384";1;;;"2019-09-17";2019;9;44;"Vente";"False";575000;1;0;1;"['44204']";1;"['AX']";3;"['44204000AX0117', '44204000AX0118', '44204000AX0119']";3;"['44204000AX0117', '44204000AX0118', '44204000AX0119']";4;2633;0;2;"['442040003472592_0', '442040003472593_0']";2;0;0;0;0;0;0;0;0;1;0;0;0;1;219;219;0;0;0;0;0;0;0;72;0;0;0;147;112;"DES MAISONS"
2904804;"9af9daf3126eb72df679996c8ae90959";"9af9daf3126eb72df679996c8ae90959";1;;;"2019-01-11";2019;1;44;"Vente";"False";154532.25;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0275']";0;"None";0;0;0;2;"['442040003464639_0', '442040003464640_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;65;0;65;0;0;0;65;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
2904897;"6b14b0d3b872bd4e1c3aaa566d5ecc2e";"6b14b0d3b872bd4e1c3aaa566d5ecc2e";1;;;"2019-02-22";2019;2;44;"Vente";"False";393000;1;0;1;"['44204']";1;"['AI']";1;"['44204000AI0351']";1;"['44204000AI0351']";2;859;0;1;"['442040003466287_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;158;158;0;0;0;0;0;0;0;0;0;0;0;158;111;"UNE MAISON"
2905253;"78f860ba18b91862456989d02ec8588a";"78f860ba18b91862456989d02ec8588a";2;;;"2019-05-13";2019;5;44;"Vente en l'état futur d'achèvement";"True";167900;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0233']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
2905538;"888cf328ffb5eba60660a05b92c30695";"888cf328ffb5eba60660a05b92c30695";1;;;"2019-04-10";2019;4;44;"Vente";"False";160000;1;0;1;"['44204']";1;"['AD']";1;"['44204000AD0329']";1;"['44204000AD0329']";1;1111;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
2905573;"99a374da4b71ccc50b91a3e2b3cb7d3d";"99a374da4b71ccc50b91a3e2b3cb7d3d";1;;;"2019-08-07";2019;8;44;"Vente";"False";188097;1;3;1;"['44204']";1;"['AD']";1;"['44204000AD0280']";0;"None";0;0;0;3;"['442040003471087_0', '442040003471088_0', '442040003471089_0']";1;0;2;0;0;0;0;0;0;0;0;0;1;0;81;81;0;0;0;0;0;0;0;0;0;0;81;0;111;"UNE MAISON"
2905927;"b1b7532b43e3cd7d4c1bd211cc8b8beb";"b1b7532b43e3cd7d4c1bd211cc8b8beb";2;;;"2019-07-24";2019;7;44;"Vente en l'état futur d'achèvement";"True";169900;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0233']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
